Project	Task	CATEGORY	TOTAL_READS	PF_READS	PCT_PF_READS	PF_NOISE_READS	PF_READS_ALIGNED	PCT_PF_READS_ALIGNED	PF_ALIGNED_BASES	PF_HQ_ALIGNED_READS	PF_HQ_ALIGNED_BASES	PF_HQ_ALIGNED_Q20_BASES	PF_HQ_MEDIAN_MISMATCHES	PF_MISMATCH_RATE	PF_HQ_ERROR_RATE	PF_INDEL_RATE	MEAN_READ_LENGTH	READS_ALIGNED_IN_PAIRS	PCT_READS_ALIGNED_IN_PAIRS	BAD_CYCLES	STRAND_BALANCE	PCT_CHIMERAS	PCT_ADAPTER	SAMPLE	LIBRARY	READ_GROUP
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0023-5653.cram	FIRST_OF_PAIR	388958308	388958308	1	0	388923194	0.99991	58002293090	361871931	54255185680	52631267994	0	0.005935	0.005162	0.000256	151	379362581	0.975418	0	0.500154	0.00796	0.000041	CG0023-5653		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0023-5653.cram	SECOND_OF_PAIR	388958308	388958308	1	0	379397695	0.97542	53428037900	350927226	49963213162	40609240802	1	0.021714	0.021113	0.000231	151	379362581	0.999907	0	0.499299	0.008592	0.000207	CG0023-5653		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0023-5653.cram	PAIR	777916616	777916616	1	0	768320889	0.987665	111430330990	712799157	104218398842	93240508796	0	0.013499	0.012807	0.000244	151	758725162	0.987511	0	0.499732	0.008272	0.000124	CG0023-5653		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0023-5653.cram	FIRST_OF_PAIR	388958308	388958308	1	0	388923194	0.99991	58002293090	361871931	54255185680	52631267994	0	0.005935	0.005162	0.000256	151	379362581	0.975418	0	0.500154	0.00796	0.000041	CG0023-5653	0210035411_Illumina_P5-Halif_P7-Lajar	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0023-5653.cram	SECOND_OF_PAIR	388958308	388958308	1	0	379397695	0.97542	53428037900	350927226	49963213162	40609240802	1	0.021714	0.021113	0.000231	151	379362581	0.999907	0	0.499299	0.008592	0.000207	CG0023-5653	0210035411_Illumina_P5-Halif_P7-Lajar	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0023-5653.cram	PAIR	777916616	777916616	1	0	768320889	0.987665	111430330990	712799157	104218398842	93240508796	0	0.013499	0.012807	0.000244	151	758725162	0.987511	0	0.499732	0.008272	0.000124	CG0023-5653	0210035411_Illumina_P5-Halif_P7-Lajar	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0026-4085.cram	FIRST_OF_PAIR	386263942	386263942	1	0	386233225	0.99992	57668583581	362454614	54361510548	52853476054	0	0.005226	0.004612	0.000241	151	379618055	0.982873	0	0.500243	0.008604	0.000035	CG0026-4085		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0026-4085.cram	SECOND_OF_PAIR	386263942	386263942	1	0	379648772	0.982874	54447822267	354573409	51312183329	44152458336	1	0.016829	0.016289	0.000223	151	379618055	0.999919	0	0.499227	0.009498	0.000113	CG0026-4085		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0026-4085.cram	PAIR	772527884	772527884	1	0	765881997	0.991397	112116405848	717028023	105673693877	97005934390	0	0.01086	0.010281	0.000232	151	759236110	0.991323	0	0.499739	0.009047	0.000074	CG0026-4085		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0026-4085.cram	FIRST_OF_PAIR	386263942	386263942	1	0	386233225	0.99992	57668583581	362454614	54361510548	52853476054	0	0.005226	0.004612	0.000241	151	379618055	0.982873	0	0.500243	0.008604	0.000035	CG0026-4085	0210035815_Illumina_P5-Xecox_P7-Wojar	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0026-4085.cram	SECOND_OF_PAIR	386263942	386263942	1	0	379648772	0.982874	54447822267	354573409	51312183329	44152458336	1	0.016829	0.016289	0.000223	151	379618055	0.999919	0	0.499227	0.009498	0.000113	CG0026-4085	0210035815_Illumina_P5-Xecox_P7-Wojar	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0026-4085.cram	PAIR	772527884	772527884	1	0	765881997	0.991397	112116405848	717028023	105673693877	97005934390	0	0.01086	0.010281	0.000232	151	759236110	0.991323	0	0.499739	0.009047	0.000074	CG0026-4085	0210035815_Illumina_P5-Xecox_P7-Wojar	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0014-0660.cram	FIRST_OF_PAIR	404164161	404164161	1	0	404131561	0.999919	60222073899	377050654	56429295523	53870879919	0	0.007841	0.007201	0.000238	151	396875390	0.982045	0	0.500238	0.007464	0.000026	CG0014-0660		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0014-0660.cram	SECOND_OF_PAIR	404164161	404164161	1	0	396907990	0.982046	55921750797	368621657	52389629161	42134369783	2	0.023256	0.02277	0.00022	151	396875390	0.999918	0	0.499308	0.008201	0.000088	CG0014-0660		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0014-0660.cram	PAIR	808328322	808328322	1	0	801039551	0.990983	116143824696	745672311	108818924684	96005249702	1	0.015261	0.014695	0.000229	151	793750780	0.990901	0	0.499777	0.007829	0.000057	CG0014-0660		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0014-0660.cram	FIRST_OF_PAIR	404164161	404164161	1	0	404131561	0.999919	60222073899	377050654	56429295523	53870879919	0	0.007841	0.007201	0.000238	151	396875390	0.982045	0	0.500238	0.007464	0.000026	CG0014-0660	0210036005_Illumina_P5-Kacox_P7-Janil	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0014-0660.cram	SECOND_OF_PAIR	404164161	404164161	1	0	396907990	0.982046	55921750797	368621657	52389629161	42134369783	2	0.023256	0.02277	0.00022	151	396875390	0.999918	0	0.499308	0.008201	0.000088	CG0014-0660	0210036005_Illumina_P5-Kacox_P7-Janil	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0014-0660.cram	PAIR	808328322	808328322	1	0	801039551	0.990983	116143824696	745672311	108818924684	96005249702	1	0.015261	0.014695	0.000229	151	793750780	0.990901	0	0.499777	0.007829	0.000057	CG0014-0660	0210036005_Illumina_P5-Kacox_P7-Janil	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0018-2437.cram	FIRST_OF_PAIR	398552993	398552993	1	0	398522239	0.999923	59474328896	371378663	55674526771	53671487267	0	0.006511	0.005823	0.000242	151	386235600	0.96917	0	0.500225	0.00729	0.000029	CG0018-2437		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0018-2437.cram	SECOND_OF_PAIR	398552993	398552993	1	0	386266354	0.969172	53863482939	357695731	50400451669	39882413735	2	0.02398	0.023468	0.000222	151	386235600	0.99992	0	0.499303	0.008088	0.000187	CG0018-2437		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0018-2437.cram	PAIR	797105986	797105986	1	0	784788593	0.984547	113337811835	729074394	106074978440	93553901002	1	0.014811	0.014205	0.000233	151	772471200	0.984305	0	0.499771	0.007683	0.000108	CG0018-2437		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0018-2437.cram	FIRST_OF_PAIR	398552993	398552993	1	0	398522239	0.999923	59474328896	371378663	55674526771	53671487267	0	0.006511	0.005823	0.000242	151	386235600	0.96917	0	0.500225	0.00729	0.000029	CG0018-2437	0210035176_Illumina_P5-Zehil_P7-Cobic	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0018-2437.cram	SECOND_OF_PAIR	398552993	398552993	1	0	386266354	0.969172	53863482939	357695731	50400451669	39882413735	2	0.02398	0.023468	0.000222	151	386235600	0.99992	0	0.499303	0.008088	0.000187	CG0018-2437	0210035176_Illumina_P5-Zehil_P7-Cobic	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0018-2437.cram	PAIR	797105986	797105986	1	0	784788593	0.984547	113337811835	729074394	106074978440	93553901002	1	0.014811	0.014205	0.000233	151	772471200	0.984305	0	0.499771	0.007683	0.000108	CG0018-2437	0210035176_Illumina_P5-Zehil_P7-Cobic	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0013-7279.cram	FIRST_OF_PAIR	416937557	416937557	1	0	416898699	0.999907	62223552754	391257264	58627833569	56447662933	0	0.006913	0.006357	0.00023	151	410327183	0.984237	0	0.500314	0.009213	0.000038	CG0013-7279		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0013-7279.cram	SECOND_OF_PAIR	416937557	416937557	1	0	410366041	0.984239	59379365254	383490674	55940059340	48801941392	1	0.016299	0.015765	0.000218	151	410327183	0.999905	0	0.499212	0.009907	0.000075	CG0013-7279		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0013-7279.cram	PAIR	833875114	833875114	1	0	827264740	0.992073	121602918008	774747938	114567892909	105249604325	0	0.011496	0.01095	0.000224	151	820654366	0.992009	0	0.499768	0.009557	0.000057	CG0013-7279		
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0013-7279.cram	FIRST_OF_PAIR	416937557	416937557	1	0	416898699	0.999907	62223552754	391257264	58627833569	56447662933	0	0.006913	0.006357	0.00023	151	410327183	0.984237	0	0.500314	0.009213	0.000038	CG0013-7279	0207575654_Illumina_P5-Pojif_P7-Caton	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0013-7279.cram	SECOND_OF_PAIR	416937557	416937557	1	0	410366041	0.984239	59379365254	383490674	55940059340	48801941392	1	0.016299	0.015765	0.000218	151	410327183	0.999905	0	0.499212	0.009907	0.000075	CG0013-7279	0207575654_Illumina_P5-Pojif_P7-Caton	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0013-7279.cram	PAIR	833875114	833875114	1	0	827264740	0.992073	121602918008	774747938	114567892909	105249604325	0	0.011496	0.01095	0.000224	151	820654366	0.992009	0	0.499768	0.009557	0.000057	CG0013-7279	0207575654_Illumina_P5-Pojif_P7-Caton	
yuankun/kf-alignment-rerun	Seidman-2016-CHD: file: CG0018-3225.cram	FIRST_OF_PAIR	379099444	379099444	1	0	379068316	0.999918	56650550336	355533262	53338045393	51770346615	0	0.006705	0.006117	0.000233	151	373792718	0.986083	0	0.500214	0.008093	0.000021	CG0018-3225		
