Project	Task	CATEGORY	TOTAL_READS	PF_READS	PCT_PF_READS	PF_NOISE_READS	PF_READS_ALIGNED	PCT_PF_READS_ALIGNED	PF_ALIGNED_BASES	PF_HQ_ALIGNED_READS	PF_HQ_ALIGNED_BASES	PF_HQ_ALIGNED_Q20_BASES	PF_HQ_MEDIAN_MISMATCHES	PF_MISMATCH_RATE	PF_HQ_ERROR_RATE	PF_INDEL_RATE	MEAN_READ_LENGTH	READS_ALIGNED_IN_PAIRS	PCT_READS_ALIGNED_IN_PAIRS	PF_READS_IMPROPER_PAIRS	PCT_PF_READS_IMPROPER_PAIRS	BAD_CYCLES	STRAND_BALANCE	PCT_CHIMERAS	PCT_ADAPTER	SAMPLE	LIBRARY	READ_GROUP
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9CM2GE4Z-rerun1	FIRST_OF_PAIR	414560916	414560916	1	0	414529279	0.999924	61758832684	401495243	59899707782	58748641788	0	0.004456	0.004287	0.000189	150	412002646	0.993905	6500945	0.015683	0	0.499824	0.011068	0.000007	BS_9CM2GE4Z		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9CM2GE4Z-rerun1	SECOND_OF_PAIR	414560915	414560915	1	0	412034282	0.993905	60473121913	398527636	58652584498	55238743688	0	0.010578	0.010372	0.000184	150	412002645	0.999923	4005949	0.009722	0	0.49943	0.011614	0.000032	BS_9CM2GE4Z		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9CM2GE4Z-rerun1	PAIR	829121831	829121831	1	0	826563561	0.996914	122231954597	800022879	118552292280	113987385476	0	0.007485	0.007297	0.000187	150	824005291	0.996905	10506894	0.012712	0	0.499628	0.01134	0.00002	BS_9CM2GE4Z		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9CM2GE4Z-rerun1	FIRST_OF_PAIR	414560916	414560916	1	0	414529279	0.999924	61758832684	401495243	59899707782	58748641788	0	0.004456	0.004287	0.000189	150	412002646	0.993905	6500945	0.015683	0	0.499824	0.011068	0.000007	BS_9CM2GE4Z	GMKFWC.CDH727-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9CM2GE4Z-rerun1	SECOND_OF_PAIR	414560915	414560915	1	0	412034282	0.993905	60473121913	398527636	58652584498	55238743688	0	0.010578	0.010372	0.000184	150	412002645	0.999923	4005949	0.009722	0	0.49943	0.011614	0.000032	BS_9CM2GE4Z	GMKFWC.CDH727-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9CM2GE4Z-rerun1	PAIR	829121831	829121831	1	0	826563561	0.996914	122231954597	800022879	118552292280	113987385476	0	0.007485	0.007297	0.000187	150	824005291	0.996905	10506894	0.012712	0	0.499628	0.01134	0.00002	BS_9CM2GE4Z	GMKFWC.CDH727-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0MK4VDD2-rerun1	FIRST_OF_PAIR	418306768	418306768	1	0	418282113	0.999941	62160344280	392533847	58579030967	57641835543	0	0.004813	0.004129	0.000242	150	417208584	0.997433	10184052	0.024347	0	0.499817	0.026783	0.000002	BS_0MK4VDD2		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0MK4VDD2-rerun1	SECOND_OF_PAIR	418306767	418306767	1	0	417233238	0.997434	61310972292	390757003	57837779315	55322376191	0	0.008541	0.007808	0.000231	150	417208583	0.999941	9135178	0.021895	0	0.499156	0.02732	0.000014	BS_0MK4VDD2		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0MK4VDD2-rerun1	PAIR	836613535	836613535	1	0	835515351	0.998687	123471316572	783290850	116416810282	112964211734	0	0.006664	0.005957	0.000237	150	834417167	0.998686	19319230	0.023123	0	0.499487	0.027052	0.000008	BS_0MK4VDD2		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0MK4VDD2-rerun1	FIRST_OF_PAIR	418306768	418306768	1	0	418282113	0.999941	62160344280	392533847	58579030967	57641835543	0	0.004813	0.004129	0.000242	150	417208584	0.997433	10184052	0.024347	0	0.499817	0.026783	0.000002	BS_0MK4VDD2	GMKFWC.CDH20-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0MK4VDD2-rerun1	SECOND_OF_PAIR	418306767	418306767	1	0	417233238	0.997434	61310972292	390757003	57837779315	55322376191	0	0.008541	0.007808	0.000231	150	417208583	0.999941	9135178	0.021895	0	0.499156	0.02732	0.000014	BS_0MK4VDD2	GMKFWC.CDH20-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0MK4VDD2-rerun1	PAIR	836613535	836613535	1	0	835515351	0.998687	123471316572	783290850	116416810282	112964211734	0	0.006664	0.005957	0.000237	150	834417167	0.998686	19319230	0.023123	0	0.499487	0.027052	0.000008	BS_0MK4VDD2	GMKFWC.CDH20-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZZMEFDC-rerun1	FIRST_OF_PAIR	440217147	440217147	1	0	440192430	0.999944	65393496968	418288267	62421059502	61521384803	0	0.00439	0.003722	0.000228	150	439044642	0.997393	9796934	0.022256	0	0.499674	0.025256	0.000005	BS_JZZMEFDC		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZZMEFDC-rerun1	SECOND_OF_PAIR	440217146	440217146	1	0	439069358	0.997393	64566311344	416416446	61681313583	59036673779	0	0.008163	0.007491	0.000217	150	439044641	0.999944	8673863	0.019755	0	0.499314	0.025813	0.00002	BS_JZZMEFDC		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZZMEFDC-rerun1	PAIR	880434293	880434293	1	0	879261788	0.998668	129959808312	834704713	124102373085	120558058582	0	0.006265	0.005595	0.000222	150	878089283	0.998666	18470797	0.021007	0	0.499494	0.025534	0.000012	BS_JZZMEFDC		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZZMEFDC-rerun1	FIRST_OF_PAIR	440217147	440217147	1	0	440192430	0.999944	65393496968	418288267	62421059502	61521384803	0	0.00439	0.003722	0.000228	150	439044642	0.997393	9796934	0.022256	0	0.499674	0.025256	0.000005	BS_JZZMEFDC	GMKFWC.CDH01-0027-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZZMEFDC-rerun1	SECOND_OF_PAIR	440217146	440217146	1	0	439069358	0.997393	64566311344	416416446	61681313583	59036673779	0	0.008163	0.007491	0.000217	150	439044641	0.999944	8673863	0.019755	0	0.499314	0.025813	0.00002	BS_JZZMEFDC	GMKFWC.CDH01-0027-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZZMEFDC-rerun1	PAIR	880434293	880434293	1	0	879261788	0.998668	129959808312	834704713	124102373085	120558058582	0	0.006265	0.005595	0.000222	150	878089283	0.998666	18470797	0.021007	0	0.499494	0.025534	0.000012	BS_JZZMEFDC	GMKFWC.CDH01-0027-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0HG71WYX-rerun1	FIRST_OF_PAIR	422352065	422352065	1	0	422328563	0.999944	62764792934	395008040	58945176212	58220936692	0	0.004261	0.003568	0.000228	150	421105685	0.997104	12230312	0.028959	0	0.499973	0.029873	0.000001	BS_0HG71WYX		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0HG71WYX-rerun1	SECOND_OF_PAIR	422352065	422352065	1	0	421129187	0.997105	61846209970	393064954	58144210232	56089377849	0	0.007683	0.006922	0.000219	150	421105685	0.999944	11030936	0.026194	0	0.499393	0.030594	0.000005	BS_0HG71WYX		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0HG71WYX-rerun1	PAIR	844704130	844704130	1	0	843457750	0.998524	124611002904	788072994	117089386444	114310314541	0	0.005959	0.005234	0.000223	150	842211370	0.998522	23261248	0.027578	0	0.499683	0.030233	0.000003	BS_0HG71WYX		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0HG71WYX-rerun1	FIRST_OF_PAIR	422352065	422352065	1	0	422328563	0.999944	62764792934	395008040	58945176212	58220936692	0	0.004261	0.003568	0.000228	150	421105685	0.997104	12230312	0.028959	0	0.499973	0.029873	0.000001	BS_0HG71WYX	GMKFWC.CDH01-0280-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0HG71WYX-rerun1	SECOND_OF_PAIR	422352065	422352065	1	0	421129187	0.997105	61846209970	393064954	58144210232	56089377849	0	0.007683	0.006922	0.000219	150	421105685	0.999944	11030936	0.026194	0	0.499393	0.030594	0.000005	BS_0HG71WYX	GMKFWC.CDH01-0280-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0HG71WYX-rerun1	PAIR	844704130	844704130	1	0	843457750	0.998524	124611002904	788072994	117089386444	114310314541	0	0.005959	0.005234	0.000223	150	842211370	0.998522	23261248	0.027578	0	0.499683	0.030233	0.000003	BS_0HG71WYX	GMKFWC.CDH01-0280-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5W6SYHW4-rerun1	FIRST_OF_PAIR	414832964	414832964	1	0	414807144	0.999938	61953743345	402962841	60222993780	59306643264	0	0.00394	0.003829	0.000179	150	413681578	0.997287	3376509	0.00814	0	0.499804	0.006123	0.000005	BS_5W6SYHW4		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5W6SYHW4-rerun1	SECOND_OF_PAIR	414832961	414832961	1	0	413707395	0.997287	61288544631	401671594	59590097434	57254517686	0	0.007425	0.007273	0.000175	150	413681575	0.999938	2276763	0.005503	0	0.499616	0.006675	0.000014	BS_5W6SYHW4		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5W6SYHW4-rerun1	PAIR	829665925	829665925	1	0	828514539	0.998612	123242287976	804634435	119813091214	116561160950	0	0.005673	0.005542	0.000177	150	827363153	0.99861	5653272	0.006823	0	0.49971	0.006399	0.00001	BS_5W6SYHW4		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5W6SYHW4-rerun1	FIRST_OF_PAIR	414832964	414832964	1	0	414807144	0.999938	61953743345	402962841	60222993780	59306643264	0	0.00394	0.003829	0.000179	150	413681578	0.997287	3376509	0.00814	0	0.499804	0.006123	0.000005	BS_5W6SYHW4	GMKFWC.CDH4-13m-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5W6SYHW4-rerun1	SECOND_OF_PAIR	414832961	414832961	1	0	413707395	0.997287	61288544631	401671594	59590097434	57254517686	0	0.007425	0.007273	0.000175	150	413681575	0.999938	2276763	0.005503	0	0.499616	0.006675	0.000014	BS_5W6SYHW4	GMKFWC.CDH4-13m-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5W6SYHW4-rerun1	PAIR	829665925	829665925	1	0	828514539	0.998612	123242287976	804634435	119813091214	116561160950	0	0.005673	0.005542	0.000177	150	827363153	0.99861	5653272	0.006823	0	0.49971	0.006399	0.00001	BS_5W6SYHW4	GMKFWC.CDH4-13m-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5NRDTYA5-rerun1	FIRST_OF_PAIR	451498192	451498192	1	0	451469240	0.999936	67417762385	437379959	65357474421	64456861164	0	0.003913	0.003793	0.000177	150	450271928	0.997348	3827482	0.008478	0	0.49974	0.00657	0.000003	BS_5NRDTYA5		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5NRDTYA5-rerun1	SECOND_OF_PAIR	451498192	451498192	1	0	450300880	0.997348	66798221326	436046871	64776957546	62897171190	0	0.007371	0.00721	0.000173	150	450271928	0.999936	2659122	0.005905	0	0.499698	0.007116	0.000008	BS_5NRDTYA5		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5NRDTYA5-rerun1	PAIR	902996384	902996384	1	0	901770120	0.998642	134215983711	873426830	130134431967	127354032354	0	0.005634	0.005494	0.000175	150	900543856	0.99864	6486604	0.007193	0	0.499719	0.006843	0.000006	BS_5NRDTYA5		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5NRDTYA5-rerun1	FIRST_OF_PAIR	451498192	451498192	1	0	451469240	0.999936	67417762385	437379959	65357474421	64456861164	0	0.003913	0.003793	0.000177	150	450271928	0.997348	3827482	0.008478	0	0.49974	0.00657	0.000003	BS_5NRDTYA5	GMKFWC.CDH04-0018-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5NRDTYA5-rerun1	SECOND_OF_PAIR	451498192	451498192	1	0	450300880	0.997348	66798221326	436046871	64776957546	62897171190	0	0.007371	0.00721	0.000173	150	450271928	0.999936	2659122	0.005905	0	0.499698	0.007116	0.000008	BS_5NRDTYA5	GMKFWC.CDH04-0018-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5NRDTYA5-rerun1	PAIR	902996384	902996384	1	0	901770120	0.998642	134215983711	873426830	130134431967	127354032354	0	0.005634	0.005494	0.000175	150	900543856	0.99864	6486604	0.007193	0	0.499719	0.006843	0.000006	BS_5NRDTYA5	GMKFWC.CDH04-0018-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RRC8452Z-rerun1	FIRST_OF_PAIR	473206731	473206731	1	0	473168219	0.999919	70375952731	443466334	66220082385	65584234213	0	0.004203	0.003522	0.000229	150	471884758	0.997288	12063042	0.025494	0	0.499899	0.026452	0.000008	BS_RRC8452Z		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RRC8452Z-rerun1	SECOND_OF_PAIR	473206731	473206731	1	0	471923270	0.997288	69503096914	441479997	65470136031	63757751891	0	0.006799	0.00606	0.00022	150	471884758	0.999918	10818093	0.022923	0	0.499217	0.027004	0.000023	BS_RRC8452Z		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RRC8452Z-rerun1	PAIR	946413462	946413462	1	0	945091489	0.998603	139879049645	884946331	131690218416	129341986104	0	0.005493	0.004784	0.000224	150	943769516	0.998601	22881135	0.02421	0	0.499558	0.026728	0.000016	BS_RRC8452Z		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RRC8452Z-rerun1	FIRST_OF_PAIR	473206731	473206731	1	0	473168219	0.999919	70375952731	443466334	66220082385	65584234213	0	0.004203	0.003522	0.000229	150	471884758	0.997288	12063042	0.025494	0	0.499899	0.026452	0.000008	BS_RRC8452Z	GMKFWC.CDH04-0019-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RRC8452Z-rerun1	SECOND_OF_PAIR	473206731	473206731	1	0	471923270	0.997288	69503096914	441479997	65470136031	63757751891	0	0.006799	0.00606	0.00022	150	471884758	0.999918	10818093	0.022923	0	0.499217	0.027004	0.000023	BS_RRC8452Z	GMKFWC.CDH04-0019-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RRC8452Z-rerun1	PAIR	946413462	946413462	1	0	945091489	0.998603	139879049645	884946331	131690218416	129341986104	0	0.005493	0.004784	0.000224	150	943769516	0.998601	22881135	0.02421	0	0.499558	0.026728	0.000016	BS_RRC8452Z	GMKFWC.CDH04-0019-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XJTMQN7P-rerun1	FIRST_OF_PAIR	458133005	458133005	1	0	458111928	0.999954	68424120418	447435175	66870578461	66025801720	0	0.003082	0.003007	0.000173	150	457120753	0.997836	2174709	0.004747	0	0.499856	0.004291	0.000003	BS_XJTMQN7P		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XJTMQN7P-rerun1	SECOND_OF_PAIR	458133004	458133004	1	0	457141829	0.997836	67839409664	446280897	66303932184	63950519695	0	0.006068	0.005968	0.000168	150	457120752	0.999954	1204611	0.002635	0	0.499631	0.004781	0.000009	BS_XJTMQN7P		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XJTMQN7P-rerun1	PAIR	916266009	916266009	1	0	915253757	0.998895	136263530082	893716072	133174510645	129976321415	0	0.004569	0.004481	0.00017	150	914241505	0.998894	3379320	0.003692	0	0.499743	0.004536	0.000006	BS_XJTMQN7P		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XJTMQN7P-rerun1	FIRST_OF_PAIR	458133005	458133005	1	0	458111928	0.999954	68424120418	447435175	66870578461	66025801720	0	0.003082	0.003007	0.000173	150	457120753	0.997836	2174709	0.004747	0	0.499856	0.004291	0.000003	BS_XJTMQN7P	GMKFWC.CDH5-62m-1_3AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XJTMQN7P-rerun1	SECOND_OF_PAIR	458133004	458133004	1	0	457141829	0.997836	67839409664	446280897	66303932184	63950519695	0	0.006068	0.005968	0.000168	150	457120752	0.999954	1204611	0.002635	0	0.499631	0.004781	0.000009	BS_XJTMQN7P	GMKFWC.CDH5-62m-1_3AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XJTMQN7P-rerun1	PAIR	916266009	916266009	1	0	915253757	0.998895	136263530082	893716072	133174510645	129976321415	0	0.004569	0.004481	0.00017	150	914241505	0.998894	3379320	0.003692	0	0.499743	0.004536	0.000006	BS_XJTMQN7P	GMKFWC.CDH5-62m-1_3AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AFFE0FS6-rerun1	FIRST_OF_PAIR	435464797	435464797	1	0	435440055	0.999943	64742248037	408395333	60959259641	59930402996	0	0.004353	0.003646	0.000225	150	434089954	0.996899	12300594	0.028249	0	0.499873	0.029255	0.000002	BS_AFFE0FS6		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AFFE0FS6-rerun1	SECOND_OF_PAIR	435464796	435464796	1	0	434114695	0.9969	63839758703	406322092	60180381537	57399920497	0	0.008414	0.007646	0.000217	150	434089953	0.999943	10975235	0.025282	0	0.499046	0.029893	0.000011	BS_AFFE0FS6		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AFFE0FS6-rerun1	PAIR	870929593	870929593	1	0	869554750	0.998421	128582006740	814717425	121139641178	117330323493	0	0.006369	0.005633	0.000221	150	868179907	0.998419	23275829	0.026768	0	0.49946	0.029573	0.000007	BS_AFFE0FS6		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AFFE0FS6-rerun1	FIRST_OF_PAIR	435464797	435464797	1	0	435440055	0.999943	64742248037	408395333	60959259641	59930402996	0	0.004353	0.003646	0.000225	150	434089954	0.996899	12300594	0.028249	0	0.499873	0.029255	0.000002	BS_AFFE0FS6	GMKFWC.CDH5-64f-1_3AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AFFE0FS6-rerun1	SECOND_OF_PAIR	435464796	435464796	1	0	434114695	0.9969	63839758703	406322092	60180381537	57399920497	0	0.008414	0.007646	0.000217	150	434089953	0.999943	10975235	0.025282	0	0.499046	0.029893	0.000011	BS_AFFE0FS6	GMKFWC.CDH5-64f-1_3AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AFFE0FS6-rerun1	PAIR	870929593	870929593	1	0	869554750	0.998421	128582006740	814717425	121139641178	117330323493	0	0.006369	0.005633	0.000221	150	868179907	0.998419	23275829	0.026768	0	0.49946	0.029573	0.000007	BS_AFFE0FS6	GMKFWC.CDH5-64f-1_3AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1BCGX1S4-rerun1	FIRST_OF_PAIR	443833174	443833174	1	0	443809690	0.999947	66190072969	429284225	64078052686	62734330736	0	0.003825	0.00369	0.000172	150	442414423	0.996856	3918398	0.008829	0	0.499873	0.006438	0.000005	BS_1BCGX1S4		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1BCGX1S4-rerun1	SECOND_OF_PAIR	443833174	443833174	1	0	442437907	0.996856	65309396340	427712137	63236612484	59989891459	0	0.007915	0.007735	0.000167	150	442414423	0.999947	2546615	0.005756	0	0.499672	0.00689	0.00001	BS_1BCGX1S4		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1BCGX1S4-rerun1	PAIR	887666348	887666348	1	0	886247597	0.998402	131499469309	856996362	127314665170	122724222195	0	0.005857	0.005699	0.000169	150	884828846	0.998399	6465013	0.007295	0	0.499773	0.006664	0.000008	BS_1BCGX1S4		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1BCGX1S4-rerun1	FIRST_OF_PAIR	443833174	443833174	1	0	443809690	0.999947	66190072969	429284225	64078052686	62734330736	0	0.003825	0.00369	0.000172	150	442414423	0.996856	3918398	0.008829	0	0.499873	0.006438	0.000005	BS_1BCGX1S4	GMKFWC.CDH06-0031-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1BCGX1S4-rerun1	SECOND_OF_PAIR	443833174	443833174	1	0	442437907	0.996856	65309396340	427712137	63236612484	59989891459	0	0.007915	0.007735	0.000167	150	442414423	0.999947	2546615	0.005756	0	0.499672	0.00689	0.00001	BS_1BCGX1S4	GMKFWC.CDH06-0031-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1BCGX1S4-rerun1	PAIR	887666348	887666348	1	0	886247597	0.998402	131499469309	856996362	127314665170	122724222195	0	0.005857	0.005699	0.000169	150	884828846	0.998399	6465013	0.007295	0	0.499773	0.006664	0.000008	BS_1BCGX1S4	GMKFWC.CDH06-0031-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ASK1E18S-rerun1	FIRST_OF_PAIR	404242623	404242623	1	0	404223841	0.999954	60205405683	393775839	58753721299	57192186173	0	0.004608	0.004412	0.000181	150	403031123	0.997049	5280725	0.013064	0	0.499629	0.015099	0.000003	BS_ASK1E18S		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ASK1E18S-rerun1	SECOND_OF_PAIR	404242623	404242623	1	0	403049905	0.997049	59377509884	391841055	57919231039	54454082776	0	0.009398	0.009166	0.000176	150	403031123	0.999953	4106789	0.010189	0	0.499148	0.015605	0.00001	BS_ASK1E18S		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ASK1E18S-rerun1	PAIR	808485246	808485246	1	0	807273746	0.998502	119582915567	785616894	116672952338	111646268949	0	0.006986	0.006772	0.000178	150	806062246	0.998499	9387514	0.011629	0	0.499389	0.015351	0.000006	BS_ASK1E18S		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ASK1E18S-rerun1	FIRST_OF_PAIR	404242623	404242623	1	0	404223841	0.999954	60205405683	393775839	58753721299	57192186173	0	0.004608	0.004412	0.000181	150	403031123	0.997049	5280725	0.013064	0	0.499629	0.015099	0.000003	BS_ASK1E18S	GMKFWC.CDH6-31m-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ASK1E18S-rerun1	SECOND_OF_PAIR	404242623	404242623	1	0	403049905	0.997049	59377509884	391841055	57919231039	54454082776	0	0.009398	0.009166	0.000176	150	403031123	0.999953	4106789	0.010189	0	0.499148	0.015605	0.00001	BS_ASK1E18S	GMKFWC.CDH6-31m-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ASK1E18S-rerun1	PAIR	808485246	808485246	1	0	807273746	0.998502	119582915567	785616894	116672952338	111646268949	0	0.006986	0.006772	0.000178	150	806062246	0.998499	9387514	0.011629	0	0.499389	0.015351	0.000006	BS_ASK1E18S	GMKFWC.CDH6-31m-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_R84QBDA3-rerun1	FIRST_OF_PAIR	394999942	394999942	1	0	394980416	0.999951	58927668963	383188454	57210804251	56207052546	0	0.00395	0.003843	0.00017	150	393897045	0.997257	2846890	0.007208	0	0.499808	0.006003	0.000005	BS_R84QBDA3		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_R84QBDA3-rerun1	SECOND_OF_PAIR	394999942	394999942	1	0	393916571	0.997257	58254194202	381951659	56572822711	54192443698	0	0.00768	0.007526	0.000166	150	393897045	0.99995	1783045	0.004526	0	0.4995	0.006567	0.00001	BS_R84QBDA3		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_R84QBDA3-rerun1	PAIR	789999884	789999884	1	0	788896987	0.998604	117181863165	765140113	113783626962	110399496244	0	0.005804	0.005674	0.000168	150	787794090	0.998602	4629935	0.005869	0	0.499654	0.006284	0.000008	BS_R84QBDA3		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_R84QBDA3-rerun1	FIRST_OF_PAIR	394999942	394999942	1	0	394980416	0.999951	58927668963	383188454	57210804251	56207052546	0	0.00395	0.003843	0.00017	150	393897045	0.997257	2846890	0.007208	0	0.499808	0.006003	0.000005	BS_R84QBDA3	GMKFWC.CDH6-32m-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_R84QBDA3-rerun1	SECOND_OF_PAIR	394999942	394999942	1	0	393916571	0.997257	58254194202	381951659	56572822711	54192443698	0	0.00768	0.007526	0.000166	150	393897045	0.99995	1783045	0.004526	0	0.4995	0.006567	0.00001	BS_R84QBDA3	GMKFWC.CDH6-32m-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_R84QBDA3-rerun1	PAIR	789999884	789999884	1	0	788896987	0.998604	117181863165	765140113	113783626962	110399496244	0	0.005804	0.005674	0.000168	150	787794090	0.998602	4629935	0.005869	0	0.499654	0.006284	0.000008	BS_R84QBDA3	GMKFWC.CDH6-32m-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BKZZC15K-rerun1	FIRST_OF_PAIR	456309532	456309532	1	0	456286155	0.999949	68085126290	444019088	66296375883	64894834384	0	0.003918	0.003815	0.000171	150	455256555	0.997744	2640714	0.005787	0	0.499757	0.005095	0.000004	BS_BKZZC15K		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BKZZC15K-rerun1	SECOND_OF_PAIR	456309532	456309532	1	0	455279932	0.997744	67452687671	442813211	65692371376	62932067516	0	0.006954	0.006816	0.000167	150	455256555	0.999949	1634491	0.00359	0	0.499615	0.005601	0.000007	BS_BKZZC15K		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BKZZC15K-rerun1	PAIR	912619064	912619064	1	0	911566087	0.998846	135537813961	886832299	131988747259	127826901900	0	0.005429	0.005308	0.000169	150	910513110	0.998845	4275205	0.00469	0	0.499686	0.005348	0.000005	BS_BKZZC15K		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BKZZC15K-rerun1	FIRST_OF_PAIR	456309532	456309532	1	0	456286155	0.999949	68085126290	444019088	66296375883	64894834384	0	0.003918	0.003815	0.000171	150	455256555	0.997744	2640714	0.005787	0	0.499757	0.005095	0.000004	BS_BKZZC15K	GMKFWC.CDH06-0038-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BKZZC15K-rerun1	SECOND_OF_PAIR	456309532	456309532	1	0	455279932	0.997744	67452687671	442813211	65692371376	62932067516	0	0.006954	0.006816	0.000167	150	455256555	0.999949	1634491	0.00359	0	0.499615	0.005601	0.000007	BS_BKZZC15K	GMKFWC.CDH06-0038-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BKZZC15K-rerun1	PAIR	912619064	912619064	1	0	911566087	0.998846	135537813961	886832299	131988747259	127826901900	0	0.005429	0.005308	0.000169	150	910513110	0.998845	4275205	0.00469	0	0.499686	0.005348	0.000005	BS_BKZZC15K	GMKFWC.CDH06-0038-1_2AMP	
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SFM7FESG-rerun1	FIRST_OF_PAIR	454293616	454293616	1	0	454268013	0.999944	67515745705	426176548	63586832757	62430380018	0	0.005081	0.004387	0.000224	150	452783217	0.996731	13037703	0.0287	0	0.499777	0.029073	0.000002	BS_SFM7FESG		
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SFM7FESG-rerun1	SECOND_OF_PAIR	454293616	454293616	1	0	452808820	0.996732	66360660972	423790606	62543519516	59187285035	0	0.010407	0.009669	0.000216	150	452783217	0.999943	11578510	0.02557	0	0.498928	0.029654	0.000005	BS_SFM7FESG		
